StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1. Metadata_Browser,Q1. Metadata_Version,Q1. Metadata_Operating System,Q1. Metadata_Resolution,Q2. Time_First Click,Q2. Time_Last Click,Q2. Time_Page Submit,Q2. Time_Click Count,Q3. Consent,"Q10. GS1, Time_First Click","Q10. GS1, Time_Last Click","Q10. GS1, Time_Page Submit","Q10. GS1, Time_Click Count","Q12. GS1, Option","Q13. GS1, Rating","Q13. GS1, Rationale","Q10. GS2, Time_First Click","Q10. GS2, Time_Last Click","Q10. GS2, Time_Page Submit","Q10. GS2, Time_Click Count","Q12. GS2, Option","Q13. GS2, Rating","Q14. GS2, Rationale","Q10. GS3, Time_First Click","Q10. GS3, Time_Last Click","Q10. GS3, Time_Page Submit","Q10. GS3, Time_Click Count","Q12. GS3, Option.","Q13. GS3, Rating","Q14. GS3, Rationle","Q10. LS1, Time_First Click","Q10. LS1, Time_Last Click","Q10. LS1, Time_Page Submit","Q10. LS1, Time_Click Count","Q12. LS1, Option","Q13. LS1, Rating","Q14. LS1, Rationale","Q10. LS2, Time_First Click","Q10. LS2, Time_Last Click","Q10. LS2, Time_Page Submit","Q10. LS2, Time_Click Count","Q12. LS2, Option","Q13. LS2, Rating","Q14. LS2, Rationale","Q10. LS3, Time_First Click","Q10. LS3, Time_Last Click","Q10. LS3, Time_Page Submit","Q10. LS3, Time_Click Count","Q12. LS3, Option","Q13. LS3, Rating","Q14. LS3, Rationale",Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q. NEP_1,Q. NEP_2,Q. NEP_3,Q. NEP_4,Q. NEP_5,Q. NEP_6,Q. NEP_7,Q. NEP_8,Q. NEP_9,"Q4. Dem, Time1_First Click","Q4. Dem, Time1_Last Click","Q4. Dem, Time1_Page Submit","Q4. Dem, Time1_Click Count",Q5. Age,Q6. Gender,Q6. Gender_4_TEXT,Q8. Ethnicity,Q8. Ethnicity_6_TEXT,"Q7. Dem, Time2_First Click","Q7. Dem, Time2_Last Click","Q7. Dem, Time2_Page Submit","Q7. Dem, Time2_Click Count",Q9. Education,Q10. Country,Q10. Student,Q91,Q63,Condition
8/6/23 23:56,8/7/23 0:02,IP Address,100,358,TRUE,8/7/23 0:02,R_2q8JuwjPyYbfC74,anonymous,EN,0.899999976,Firefox,116,Windows NT 10.0,1920x1080,2.953,2.953,3.784,1,"Yes, I provide my consent and want to take part.",4.248,132.87,239.959,6,Proposal A,1: Strong Preference for Proposal A,option B has a very high chance of no survival and saving some would be better than likely saving none.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.036,67.654,68.366,13,3: Neutral,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree",3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,2: Somewhat Agree,1.383,1.383,2.384,1,18 - 24 years old,Male,,Asian,,7.806,13.009,13.364,4,Bachelor's degree,UK,No,No,Yes,0
8/7/23 1:51,8/7/23 1:55,IP Address,100,256,TRUE,8/7/23 1:55,R_31HQvAifrhUcS3z,anonymous,EN,0.899999976,Firefox,115,Windows NT 10.0,2560x1440,14.124,15.192,16.032,2,"Yes, I provide my consent and want to take part.",,,,,,,,36.67,107.371,131.772,6,Proposal A,4: No Preference for Proposal A or B,"With A you are on the safe side, though B has better potential payoff.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.277,51.217,53.274,10,"5: Strongly
Disagree",3: Neutral,4: Somewhat Disagree,3: Neutral,3: Neutral,2: Somewhat Agree,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,1.513,1.513,2.36,1,35 - 44 years old,Male,,White or Caucasian,,9.048,17.233,20.718,4,Associates or technical degree,Germany,No,No,Yes,1
8/7/23 3:14,8/7/23 3:18,IP Address,100,207,TRUE,8/7/23 3:18,R_1jwtUBz1pnspTwu,anonymous,EN,0.800000012,Chrome,115.0.0.0,Linux x86_64,1920x1080,3.156,3.156,3.802,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52,120.418,120.942,4,Proposal A,4: No Preference for Proposal A or B,same expected value,,,,,,,,5.63,43.097,44.322,10,2: Somewhat Agree,3: Neutral,3: Neutral,4: Somewhat Disagree,3: Neutral,"1: Strongly
Agree",2: Somewhat Agree,4: Somewhat Disagree,3: Neutral,1.003,1.414,2.143,2,25 - 34 years old,Male,,White or Caucasian,,1.596,5.762,6.366,3,Bachelor's degree,poland,No,No,Yes,4
8/7/23 9:34,8/7/23 9:38,IP Address,100,244,TRUE,8/7/23 9:38,R_DdiAXLsg1mTwJfX,anonymous,EN,0.899999976,Chrome,115.0.0.0,Android 10,384x811,4.544,6.282,6.927,4,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,2.991,122.536,122.85,14,Proposal B,5: Slight Preference for Proposal B,Because you hopefully save 600 more which is double 300,,,,,,,,,,,,,,,,,,,,,,3.782,40.429,41.359,23,4: Somewhat Disagree,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,2: Somewhat Agree,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,1.583,2.093,2.605,2,18 - 24 years old,Female,,White or Caucasian,,3.781,11.77,12.178,9,Bachelor's degree,The netherlands ,Yes,No,Yes,2
8/8/23 10:18,8/8/23 10:21,IP Address,100,189,TRUE,8/8/23 10:21,R_1YV1m7FDQGp7aUN,anonymous,EN,0.800000012,Chrome,112.0.0.0,Windows NT 10.0,1536x864,10.811,11.501,12.217,2,"Yes, I provide my consent and want to take part.",17.227,57.14,58.318,3,Proposal A,1: Strong Preference for Proposal A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.071,33.21,34.16,9,3: Neutral,"1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",3: Neutral,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",3.519,3.519,5.736,1,25 - 34 years old,Male,,White or Caucasian,,3.759,29.216,34.665,4,Bachelor's degree,London,No,Yes,Yes,0
8/4/23 22:14,8/4/23 22:14,IP Address,58,6,FALSE,8/11/23 22:14,R_1mKQnuMYUOeCile,anonymous,EN,0.899999976,Safari iPhone,Unknown,iPhone,390x844,2.021,4.327,5.662,4,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/23 15:56,8/6/23 15:59,IP Address,71,157,FALSE,8/13/23 15:59,R_239o0BBtVHeGaz0,anonymous,EN,1,Chrome,115.0.5790.138,Android 13,376x814,9.144,19.877,21.087,9,"Yes, I provide my consent and want to take part.",4.298,79.345,81.294,29,Proposal A,2: Preference for Proposal A,300 definitely alive is better than all dead. Too much risk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8/6/23 22:03,8/6/23 22:03,IP Address,60,9,FALSE,8/13/23 22:03,R_b1S0a4JVHexW3jr,anonymous,EN,0.899999976,Chrome,111.0.5563.116,Android 13,384x857,4.771,8.251,8.656,8,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/23 3:18,8/7/23 3:18,IP Address,60,10,FALSE,8/14/23 3:19,R_2qkHGyK9wSP4ocn,anonymous,EN,0.800000012,Chrome,115.0.0.0,Linux x86_64,1920x1080,4.235,4.235,4.799,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/23 7:20,8/7/23 7:20,IP Address,60,29,FALSE,8/14/23 7:20,R_W1En7R3XKLzUwuJ,anonymous,EN,1,Firefox,115,Windows NT 10.0,1920x1080,11.114,11.114,11.919,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/23 8:35,8/7/23 8:35,IP Address,60,32,FALSE,8/14/23 8:35,R_3shISuDE2RtjR7K,anonymous,EN,0.899999976,Chrome,107.0.0.0,Macintosh,1440x900,14.727,14.727,20.414,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/23 12:54,8/14/23 12:59,IP Address,100,281,TRUE,8/14/23 12:59,R_2wMsA7GbieIpXzK,anonymous,EN,0.899999976,Safari iPhone,16.5.2,iPhone,375x812,3.458,20.509,21.337,4,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,1.076,66.053,66.079,5,Proposal B,5: Slight Preference for Proposal B,,,,,,,,,,,,,,,,,,,,,,,1.695,71.554,72.323,30,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,3: Neutral,4: Somewhat Disagree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2.212,3.62,5.378,3,18 - 24 years old,Female,,"White or Caucasian,If selected ""Other"", please describe",wasian,3.672,21.761,22.884,7,Bachelor's degree,germany ,Yes,No,Yes,2
8/8/23 3:14,8/8/23 3:15,IP Address,60,22,FALSE,8/15/23 3:15,R_11anSkCHE0KdCrS,anonymous,EN,0.899999976,Chrome,115.0.0.0,Android 10,360x780,16.51,19.238,19.941,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/23 17:23,8/15/23 17:29,IP Address,100,340,TRUE,8/15/23 17:29,R_12Gsb39Weo8uqGE,anonymous,EN,1,Opera,76.2.4027.73374,Linux,360x640,6.958,10.112,10.444,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.018,157.635,172.635,35,Proposal B,4: No Preference for Proposal A or B,mathematically it's the same,3.131,89.766,91.124,24,2: Somewhat Agree,3: Neutral,"1: Strongly
Agree",4: Somewhat Disagree,3: Neutral,2: Somewhat Agree,4: Somewhat Disagree,2: Somewhat Agree,"1: Strongly
Agree",1.177,2.793,3.163,3,18 - 24 years old,Female,,Prefer not to say,,7.727,21.864,22.287,8,Completed high school / secondary school,Portugal,Yes,No,Yes,5
8/15/23 18:39,8/15/23 18:42,IP Address,100,201,TRUE,8/15/23 18:42,R_XXrS9epO0vfWMet,anonymous,EN,1,Chrome,115.0.0.0,Windows NT 10.0,1536x864,5.55,5.55,6.901,1,"Yes, I provide my consent and want to take part.",,,,,,,,50.424,79.658,114.286,12,Proposal A,3: Slight Preference for Propsal A,My goal is to save as many tree's as possible. Risking losing all of them is unacceptable gamble when the odds are against me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.531,33.032,34.421,14,3: Neutral,4: Somewhat Disagree,"1: Strongly
Agree","1: Strongly
Agree",3: Neutral,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",5.414,6.543,7.601,2,25 - 34 years old,Female,,White or Caucasian,,1.757,9.368,10.403,4,Bachelor's degree,Aotearoa new zealand,No,No,Yes,1
8/15/23 23:24,8/15/23 23:25,IP Address,100,66,TRUE,8/15/23 23:25,R_3EMZjjWbMuU4ieW,anonymous,EN,1,Chrome,115.0.0.0,Windows NT 10.0,1920x1080,4.651,4.651,5.265,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.221,33.813,34.634,8,Proposal B,5: Slight Preference for Proposal B,,,,,,,,,0.986,4.572,4.825,10,3: Neutral,4: Somewhat Disagree,2: Somewhat Agree,4: Somewhat Disagree,3: Neutral,3: Neutral,4: Somewhat Disagree,3: Neutral,"5: Strongly
Disagree",0.735,2.511,2.763,3,25 - 34 years old,Male,,White or Caucasian,,0.684,2.94,3.327,4,Associates or technical degree,1,No,Yes,Yes,4
8/15/23 23:39,8/15/23 23:44,IP Address,100,279,TRUE,8/15/23 23:44,R_3JDygbPE9kh50g2,anonymous,EN,0.800000012,Chrome,113.0.0.0,Windows NT 10.0,1280x720,13.812,19.748,21.299,3,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,18.932,18.932,20.084,1,Proposal A,1: Strong Preference for Proposal A,"If you choose A, maybe 300 people will live, which is also a risk.",,,,,,,,,,,,,,,,,,,,,,49.198,81.863,82.801,11,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",3: Neutral,2: Somewhat Agree,"1: Strongly
Agree",3: Neutral,3: Neutral,1.825,1.825,3.444,1,25 - 34 years old,Female,,White or Caucasian,,2.602,17.042,18.695,4,Bachelor's degree,US,No,Yes,Yes,2
8/15/23 23:52,8/15/23 23:54,IP Address,100,154,TRUE,8/15/23 23:54,R_AFqT0baNTzFMfq9,anonymous,EN,0.800000012,Chrome,115.0.0.0,Windows NT 10.0,1920x1080,13.657,13.657,14.98,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,17.895,17.895,19.226,1,Proposal A,2: Preference for Proposal A,,,,,,,,,,,,,,,,,,,,,,,5.869,18.683,19.355,9,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,5.354,5.354,6.98,1,25 - 34 years old,Male,,White or Caucasian,,6.95,40.149,41.495,3,Prefer not to say,America,No,No,Yes,2
8/15/23 23:49,8/15/23 23:57,IP Address,100,499,TRUE,8/15/23 23:57,R_uqQtjj9QCjMvjRT,anonymous,EN,0.800000012,Chrome,108.0.0.0,Windows NT 10.0,1920x1080,5.636,5.636,17.233,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.739,170.212,190.65,9,Proposal B,4: No Preference for Proposal A or B,We don't want anyone to die,8.157,45.547,47.056,9,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","5: Strongly
Disagree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",3.405,3.405,5.027,1,45 - 54 years old,Male,,White or Caucasian,,11.784,48.073,49.273,3,Completed high school / secondary school,America,No,No,Yes,5
8/15/23 23:53,8/15/23 23:59,IP Address,100,332,TRUE,8/15/23 23:59,R_3HkpBibEkgCsRS1,anonymous,EN,0.699999988,Chrome,108.0.0.0,Windows NT 10.0,1920x1080,18.983,23.856,25.374,3,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.022,166.667,167.752,8,Proposal A,1: Strong Preference for Proposal A,Keep as many trees as possible,,,,,,,,1.299,47.652,49.047,11,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",3: Neutral,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",1.524,3.7,4.96,2,35 - 44 years old,Female,,White or Caucasian,,1.54,14.396,15.208,5,Completed high school / secondary school,USA,No,Yes,Yes,4
8/15/23 23:58,8/16/23 0:04,IP Address,100,372,TRUE,8/16/23 0:04,R_3smJ01UQhK19EyQ,anonymous,EN,0.100000001,Chrome,93.0.2956.71,Macintosh,1920x1080,99.024,100.436,101.996,2,"Yes, I provide my consent and want to take part.",,,,,,,,51.924,121.758,123.013,10,Proposal A,1: Strong Preference for Proposal A,I don't know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.666,30.643,31.506,11,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,1.915,1.915,3.327,1,18 - 24 years old,Female,,Asian,,2.081,36.122,37.624,6,Completed high school / secondary school,America,No,I'm not sure,Yes,1
8/16/23 0:17,8/16/23 0:20,IP Address,100,187,TRUE,8/16/23 0:20,R_3DhIXe2lW4eRALq,anonymous,EN,,Chrome,109.0.0.0,Windows NT 10.0,1920x1080,17.339,56.076,57.141,4,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834,38.081,39.164,6,Proposal A,3: Slight Preference for Propsal A,sfsd,12.959,17.655,18.141,9,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,1.06,1.97,3.184,2,25 - 34 years old,Female,,White or Caucasian,,3.969,10.089,12.542,4,Bachelor's degree,fs,Yes,Yes,Yes,5
8/16/23 0:34,8/16/23 0:39,IP Address,100,313,TRUE,8/16/23 0:39,R_1H5Y4nrdW3f3FEW,anonymous,EN,0.300000012,Chrome,109.0.0.0,Windows NT 10.0,1536x864,22.756,22.756,23.872,1,"Yes, I provide my consent and want to take part.",14.397,158.695,160.501,12,Proposal B,6: Preference for Proposal B,Because there may be more Marine animals that survive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.938,30.009,31.132,12,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",3: Neutral,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",11.889,13.208,14.375,2,25 - 34 years old,Male,,Prefer not to say,,1.542,15.433,16.372,5,Completed high school / secondary school,America,No,Yes,Yes,0
8/16/23 0:35,8/16/23 0:46,IP Address,100,672,TRUE,8/16/23 0:46,R_R2ga5dhwnhEHfep,anonymous,EN,0.800000012,Chrome,108.0.0.0,Windows NT 6.3,1280x720,4.186,26.922,28.254,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,5.37,568.105,569.17,6,Proposal A,1: Strong Preference for Proposal A,,,,,,,,,,,,,,,,5.416,13.369,14.002,9,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",1.758,1.758,3.154,1,25 - 34 years old,Male,,White or Caucasian,,2.043,14.932,16.096,3,Bachelor's degree,America,Yes,Yes,Yes,3
8/16/23 0:56,8/16/23 0:58,IP Address,100,116,TRUE,8/16/23 0:58,R_rrTiidQM0T2Az7z,anonymous,EN,0.699999988,Chrome,108.0.0.0,Windows NT 6.3,1280x720,4.115,14.505,16.074,6,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,2.426,3.551,4.36,2,Proposal B,4: No Preference for Proposal A or B,,,,,,,,,,,,,,,,,,,,,,,1.657,7.175,7.704,9,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,1.563,1.563,3.004,1,25 - 34 years old,Female,,White or Caucasian,,1.384,8.494,8.499,5,Associates or technical degree,,No,Yes,Yes,2
8/16/23 0:53,8/16/23 0:58,IP Address,100,284,TRUE,8/16/23 0:58,R_5Av6XVG16WIe3GV,anonymous,EN,0.699999988,Chrome,111.0.0.0,Windows NT 10.0,1298x730,12.504,12.504,13.268,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,27.474,66.689,68.597,5,Proposal B,5: Slight Preference for Proposal B,A probability means there's still hope,,,,,,,,,,,,,,,6.848,48.183,49.219,12,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree",12.974,12.974,14.267,1,45 - 54 years old,Male,,White or Caucasian,,4.74,23.003,24.391,4,Associates or technical degree,America,No,No,Yes,3
8/16/23 1:08,8/16/23 1:14,IP Address,100,380,TRUE,8/16/23 1:14,R_ufGd5U2q08eei3f,anonymous,EN,1,Chrome,107.0.0.0,Windows NT 10.0,1366x768,6.13,17.026,18.046,3,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.845,41.33,44.274,5,Proposal B,5: Slight Preference for Proposal B,"If it's only 1/3 possible, you should take the risk.",7.321,22.196,23.107,12,2: Somewhat Agree,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,2: Somewhat Agree,2.058,3.787,5.288,2,18 - 24 years old,Female,,White or Caucasian,,2.716,23.893,24.753,4,Associates or technical degree,US,Yes,No,Yes,5
8/16/23 1:03,8/16/23 1:14,IP Address,100,675,TRUE,8/16/23 1:14,R_2U42F8mNVoUiD0l,anonymous,EN,,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,27.4,43.885,53.764,4,"Yes, I provide my consent and want to take part.",21.534,341.772,344.964,4,Proposal A,3: Slight Preference for Propsal A,"In my opinion, life is priceless and fragile, and it cannot be simply used to determine the future. If option A is chosen, 300 Marine creatures can survive, although 600 Marine creatures will not survive. As for option B, the risk is too great, either there is a one-third probability of all surviving, or a two-thirds probability of all dying. Such an attempt would undoubtedly face enormous challenges.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.784,57.954,59.486,12,2: Somewhat Agree,4: Somewhat Disagree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree",2.385,2.385,3.475,1,45 - 54 years old,Male,,White or Caucasian,,2.381,57.453,61.9,6,Bachelor's degree,The United States,No,Yes,Yes,0
8/16/23 1:08,8/16/23 1:14,IP Address,100,380,TRUE,8/16/23 1:14,R_qwR0z5jXiXnqzjr,anonymous,EN,0.300000012,Chrome,110.0.0.0,Windows NT 10.0,1920x1080,134.038,134.038,139.641,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.156,41.023,44.151,3,Proposal B,5: Slight Preference for Proposal B,,,,,,,,,6.259,29.829,31.253,10,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,13.26,17.884,19.498,2,45 - 54 years old,Male,,White or Caucasian,,44.777,57.316,58.665,4,Associates or technical degree,us,No,Yes,Yes,4
8/16/23 1:20,8/16/23 1:23,IP Address,100,210,TRUE,8/16/23 1:23,R_1HkIlpCEpQ68xOz,anonymous,EN,0.899999976,Chrome,106.0.0.0,Windows NT 6.3,1920x1080,14.798,14.798,16.516,1,"Yes, I provide my consent and want to take part.",,,,,,,,3.771,94.104,96.525,5,Proposal B,5: Slight Preference for Proposal B,prospective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,7.601,9.775,9,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,3.535,3.535,5.389,1,25 - 34 years old,Male,,White or Caucasian,,2.018,26.089,27.259,4,Associates or technical degree,us,No,Yes,Yes,1
8/16/23 1:27,8/16/23 1:29,IP Address,100,117,TRUE,8/16/23 1:29,R_27EA1VsUw19Me47,anonymous,EN,0.600000024,Chrome,109.0.0.0,Windows NT 6.3,1920x1080,9.252,9.252,10.52,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,15.106,29.789,31.007,3,Proposal B,4: No Preference for Proposal A or B,,,,,,,,,,,,,,,,2.237,8.685,9.409,9,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,3.184,3.184,4.88,1,35 - 44 years old,Male,,White or Caucasian,,2.267,12.818,13.801,3,Associates or technical degree,us,Yes,Yes,Yes,3
8/16/23 1:37,8/16/23 1:41,IP Address,100,242,TRUE,8/16/23 1:41,R_1HsRChYoMlkpaPD,anonymous,EN,0.699999988,Chrome,108.0.0.0,Windows NT 10.0,1920x1080,5.929,13.126,18.007,2,"Yes, I provide my consent and want to take part.",,,,,,,,10.227,99.972,101.159,7,Proposal A,2: Preference for Proposal A,Can confirm that there are trees alive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.512,13.143,13.762,9,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2.48,2.48,3.713,1,25 - 34 years old,Male,,White or Caucasian,,4.272,44.352,45.16,3,Associates or technical degree,Britain,Yes,Yes,Yes,1
8/16/23 1:54,8/16/23 1:56,IP Address,100,148,TRUE,8/16/23 1:56,R_3De9yGy1KwEJXCg,anonymous,EN,0.600000024,Chrome,108.0.0.0,Windows NT 6.3,1920x1080,18.241,18.241,19.38,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.673,18.432,25.832,4,Proposal B,4: No Preference for Proposal A or B,n/a,1.422,10.042,13.803,9,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,18.901,20.386,21.371,2,35 - 44 years old,Male,,White or Caucasian,,6.209,20.873,22.286,3,Bachelor's degree,USA,Yes,Yes,Yes,5
8/16/23 2:20,8/16/23 2:27,IP Address,100,428,TRUE,8/16/23 2:27,R_3fki0FUc3qzswB2,anonymous,EN,0.300000012,Chrome,114.0.0.0,Macintosh,1920x1080,18.945,18.945,20.122,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.555,70.912,79.665,6,Proposal A,2: Preference for Proposal A,,,,,,,,,29.663,126.246,127.301,11,3: Neutral,"5: Strongly
Disagree",3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,"5: Strongly
Disagree",4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,7.904,7.904,9.517,1,18 - 24 years old,Prefer not to say,,Prefer not to say,,10.759,40.838,40.841,3,Prefer not to say,,No,I'm not sure,Yes,4
8/16/23 2:28,8/16/23 2:33,IP Address,100,295,TRUE,8/16/23 2:33,R_3h4iVZsAK9o1eNw,anonymous,EN,0.600000024,Chrome,106.0.0.0,Windows NT 10.0,1600x900,40.241,41.497,44.29,2,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.624,134.566,135.613,5,Proposal A,3: Slight Preference for Propsal A,"I can't afford to gamble on 1/3. Option A, at least 300 people will survive. ",4.251,13.349,14.304,10,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",3: Neutral,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",33.984,33.984,34.847,1,45 - 54 years old,Female,,White or Caucasian,,1.495,25.583,26.061,6,Completed high school / secondary school,United States of America,No,I'm not sure,Yes,5
